N_unmapped	9530926	9530926	9530926
N_multimapping	7247129	7247129	7247129
N_noFeature	4584199	32590417	32487725
N_ambiguous	2481652	390843	363557
ENSMUSG00000102693	0	0	0
ENSMUSG00000064842	0	0	0
ENSMUSG00000051951	2982	1559	1423
ENSMUSG00000102851	0	0	0
ENSMUSG00000103377	12	6	6
ENSMUSG00000104017	8	6	2
ENSMUSG00000103025	1	1	3
ENSMUSG00000089699	0	3	0
ENSMUSG00000103201	5	0	5
ENSMUSG00000103147	4	1	3
ENSMUSG00000103161	15	10	5
ENSMUSG00000102331	37	21	16
ENSMUSG00000102348	15	8	7
ENSMUSG00000102592	0	0	0
ENSMUSG00000088333	0	0	0
ENSMUSG00000102343	0	0	0
ENSMUSG00000025900	9	5	4
ENSMUSG00000102948	0	0	0
ENSMUSG00000104123	0	0	0
ENSMUSG00000025902	73	39	36
ENSMUSG00000104238	1	1	2
ENSMUSG00000102269	0	0	0
ENSMUSG00000096126	0	0	0
ENSMUSG00000103003	0	0	0
ENSMUSG00000104328	0	0	0
ENSMUSG00000102735	2	2	0
ENSMUSG00000098104	9	1	8
ENSMUSG00000102175	3	0	3
ENSMUSG00000088000	0	0	0
ENSMUSG00000103265	0	0	0
ENSMUSG00000103922	17	4	13
ENSMUSG00000033845	2342	1116	1226
ENSMUSG00000102275	4	2	2
ENSMUSG00000025903	702	309	393
ENSMUSG00000104217	0	0	0
ENSMUSG00000033813	898	424	475
ENSMUSG00000062588	0	0	0
ENSMUSG00000103280	54	30	25
ENSMUSG00000002459	923	456	467
ENSMUSG00000091305	0	0	0
ENSMUSG00000102653	6	4	2
ENSMUSG00000085623	4	3	1
ENSMUSG00000091665	0	0	0
ENSMUSG00000033793	13073	6387	6686
ENSMUSG00000104352	0	0	0
ENSMUSG00000104046	2	2	0
ENSMUSG00000102907	0	0	0
ENSMUSG00000025905	1238	605	633
ENSMUSG00000103936	0	0	0
ENSMUSG00000093015	0	0	0
ENSMUSG00000103519	0	0	0
ENSMUSG00000033774	257	131	126
ENSMUSG00000103090	0	0	0
ENSMUSG00000025907	4185	2152	2203
ENSMUSG00000090031	28	77	121
ENSMUSG00000087247	0	0	0
ENSMUSG00000103355	0	0	0
ENSMUSG00000102706	0	0	0
ENSMUSG00000103845	194	104	90
ENSMUSG00000033740	865	413	452
ENSMUSG00000103329	45	20	25
ENSMUSG00000104385	1	1	0
ENSMUSG00000102135	4	3	1
ENSMUSG00000103282	0	0	0
ENSMUSG00000102534	0	0	0
ENSMUSG00000102213	0	0	0
ENSMUSG00000103629	0	0	0
ENSMUSG00000051285	2505	1328	1177
ENSMUSG00000098201	1	0	1
ENSMUSG00000103509	34	17	17
ENSMUSG00000048538	0	0	0
ENSMUSG00000103709	0	0	0
ENSMUSG00000077244	0	0	0
ENSMUSG00000102768	0	0	0
ENSMUSG00000097797	5	3	2
ENSMUSG00000103498	0	0	0
ENSMUSG00000103067	0	0	0
ENSMUSG00000102320	0	0	0
ENSMUSG00000104226	1	0	1
ENSMUSG00000103903	0	0	0
ENSMUSG00000103557	0	0	0
ENSMUSG00000025909	3520	1800	1720
ENSMUSG00000102647	0	0	0
ENSMUSG00000086235	1	1	0
ENSMUSG00000102253	1	0	1
ENSMUSG00000093970	0	0	0
ENSMUSG00000103884	1	0	1
ENSMUSG00000084353	0	0	0
ENSMUSG00000103933	0	0	0
ENSMUSG00000076135	0	0	0
ENSMUSG00000086195	0	0	0
ENSMUSG00000104504	0	0	0
ENSMUSG00000066693	0	0	0
ENSMUSG00000102316	0	0	0
ENSMUSG00000103819	0	0	0
ENSMUSG00000102871	5	4	1
ENSMUSG00000101571	0	0	0
ENSMUSG00000104428	0	0	0
ENSMUSG00000102272	0	0	0
ENSMUSG00000065625	0	0	0
ENSMUSG00000103411	0	0	0
ENSMUSG00000061024	1426	720	706
ENSMUSG00000025911	46	23	32
ENSMUSG00000079671	4	69	86
ENSMUSG00000081441	0	0	0
ENSMUSG00000067879	1567	836	873
ENSMUSG00000099827	0	0	0
ENSMUSG00000025912	320	150	170
ENSMUSG00000045210	7985	4457	4700
ENSMUSG00000097893	7	555	624
ENSMUSG00000025915	64	29	35
ENSMUSG00000046334	1	1	0
ENSMUSG00000088916	0	0	0
ENSMUSG00000046101	25	19	12
ENSMUSG00000098234	160	71	95
ENSMUSG00000093178	0	0	0
ENSMUSG00000099032	26	9	18
ENSMUSG00000104025	1	4	1
ENSMUSG00000025916	25	11	17
ENSMUSG00000087199	0	0	0
ENSMUSG00000095780	0	0	0
ENSMUSG00000025917	4809	2470	2372
ENSMUSG00000056763	545	285	293
ENSMUSG00000102356	1	1	0
ENSMUSG00000067851	6919	3502	3417
ENSMUSG00000088153	1	1	0
ENSMUSG00000102556	6	5	1
ENSMUSG00000042501	7	1	6
ENSMUSG00000103810	0	0	0
ENSMUSG00000083422	8	5	3
ENSMUSG00000094979	0	0	0
ENSMUSG00000081417	0	0	0
ENSMUSG00000103448	0	0	0
ENSMUSG00000100212	1	1	0
ENSMUSG00000100648	7	0	7
ENSMUSG00000088585	0	0	0
ENSMUSG00000048960	1054	501	553
ENSMUSG00000077318	0	0	0
ENSMUSG00000101827	10	2	8
ENSMUSG00000103494	0	0	0
ENSMUSG00000057715	3114	1540	1574
ENSMUSG00000103825	1	1	0
ENSMUSG00000099845	1	1	0
ENSMUSG00000103561	2	0	2
ENSMUSG00000101610	0	0	0
ENSMUSG00000093864	0	0	0
ENSMUSG00000098555	0	0	0
ENSMUSG00000097628	12	2	10
ENSMUSG00000098163	0	0	0
ENSMUSG00000097171	0	0	0
ENSMUSG00000101314	0	0	0
ENSMUSG00000016918	1601	792	809
ENSMUSG00000025938	121	61	60
ENSMUSG00000104518	0	0	0
ENSMUSG00000069620	0	0	0
ENSMUSG00000099498	0	0	0
ENSMUSG00000042414	0	0	0
ENSMUSG00000005886	6278	3165	3113
ENSMUSG00000103506	0	0	0
ENSMUSG00000103495	4	2	2
ENSMUSG00000099183	1	1	0
ENSMUSG00000102639	2	2	0
ENSMUSG00000104170	4	2	2
ENSMUSG00000087782	0	0	0
