N_unmapped	812942	812942	812942
N_multimapping	4015139	4015139	4015139
N_noFeature	1566685	12179725	12214273
N_ambiguous	1272766	288643	252007
ENSMUSG00000102693	0	0	0
ENSMUSG00000064842	0	0	0
ENSMUSG00000051951	335	174	161
ENSMUSG00000102851	0	0	0
ENSMUSG00000103377	0	0	0
ENSMUSG00000104017	0	0	0
ENSMUSG00000103025	0	0	0
ENSMUSG00000089699	0	0	1
ENSMUSG00000103201	1	2	0
ENSMUSG00000103147	0	0	0
ENSMUSG00000103161	0	0	0
ENSMUSG00000102331	3	3	0
ENSMUSG00000102348	9	4	5
ENSMUSG00000102592	0	0	0
ENSMUSG00000088333	0	0	0
ENSMUSG00000102343	0	0	0
ENSMUSG00000025900	3	0	3
ENSMUSG00000102948	0	0	0
ENSMUSG00000104123	0	0	0
ENSMUSG00000025902	29	13	16
ENSMUSG00000104238	0	0	0
ENSMUSG00000102269	0	0	0
ENSMUSG00000096126	0	0	0
ENSMUSG00000103003	0	0	0
ENSMUSG00000104328	0	0	0
ENSMUSG00000102735	0	0	0
ENSMUSG00000098104	7	1	6
ENSMUSG00000102175	0	0	0
ENSMUSG00000088000	0	0	0
ENSMUSG00000103265	0	0	0
ENSMUSG00000103922	6	3	3
ENSMUSG00000033845	1027	506	521
ENSMUSG00000102275	0	0	0
ENSMUSG00000025903	931	415	516
ENSMUSG00000104217	0	0	0
ENSMUSG00000033813	501	210	291
ENSMUSG00000062588	3	1	2
ENSMUSG00000103280	30	15	15
ENSMUSG00000002459	670	360	310
ENSMUSG00000091305	0	0	0
ENSMUSG00000102653	0	0	0
ENSMUSG00000085623	1	0	1
ENSMUSG00000091665	0	0	0
ENSMUSG00000033793	6123	3071	3052
ENSMUSG00000104352	0	0	0
ENSMUSG00000104046	0	0	0
ENSMUSG00000102907	1	1	0
ENSMUSG00000025905	360	182	178
ENSMUSG00000103936	0	0	0
ENSMUSG00000093015	0	0	0
ENSMUSG00000103519	0	0	0
ENSMUSG00000033774	47	30	17
ENSMUSG00000103090	0	0	0
ENSMUSG00000025907	1381	720	678
ENSMUSG00000090031	21	20	18
ENSMUSG00000087247	0	0	0
ENSMUSG00000103355	0	0	0
ENSMUSG00000102706	0	0	0
ENSMUSG00000103845	37	19	18
ENSMUSG00000033740	333	172	161
ENSMUSG00000103329	14	4	10
ENSMUSG00000104385	0	0	0
ENSMUSG00000102135	1	0	1
ENSMUSG00000103282	0	0	0
ENSMUSG00000102534	0	0	0
ENSMUSG00000102213	0	0	0
ENSMUSG00000103629	0	0	0
ENSMUSG00000051285	1327	667	660
ENSMUSG00000098201	2	0	2
ENSMUSG00000103509	3	1	2
ENSMUSG00000048538	0	0	0
ENSMUSG00000103709	0	0	0
ENSMUSG00000077244	0	0	0
ENSMUSG00000102768	0	0	0
ENSMUSG00000097797	1	1	0
ENSMUSG00000103498	0	0	0
ENSMUSG00000103067	0	0	0
ENSMUSG00000102320	0	0	0
ENSMUSG00000104226	0	0	0
ENSMUSG00000103903	0	0	0
ENSMUSG00000103557	0	0	0
ENSMUSG00000025909	762	387	375
ENSMUSG00000102647	0	0	0
ENSMUSG00000086235	0	0	0
ENSMUSG00000102253	1	1	0
ENSMUSG00000093970	0	0	0
ENSMUSG00000103884	0	0	0
ENSMUSG00000084353	0	0	0
ENSMUSG00000103933	4	2	2
ENSMUSG00000076135	1	1	0
ENSMUSG00000086195	0	0	0
ENSMUSG00000104504	0	0	0
ENSMUSG00000066693	0	0	0
ENSMUSG00000102316	0	0	0
ENSMUSG00000103819	0	0	0
ENSMUSG00000102871	0	0	0
ENSMUSG00000101571	1	0	1
ENSMUSG00000104428	0	0	0
ENSMUSG00000102272	0	0	0
ENSMUSG00000065625	0	0	0
ENSMUSG00000103411	0	0	0
ENSMUSG00000061024	868	440	428
ENSMUSG00000025911	83	47	53
ENSMUSG00000079671	4	19	43
ENSMUSG00000081441	0	0	0
ENSMUSG00000067879	500	291	250
ENSMUSG00000099827	0	0	0
ENSMUSG00000025912	136	78	58
ENSMUSG00000045210	2124	1140	1103
ENSMUSG00000097893	6	50	75
ENSMUSG00000025915	65	37	28
