N_unmapped	3876022	3876022	3876022
N_multimapping	3340541	3340541	3340541
N_noFeature	2487494	18624211	18654938
N_ambiguous	1309529	204308	220809
ENSMUSG00000102693	0	0	0
ENSMUSG00000064842	0	0	0
ENSMUSG00000051951	2137	1042	1095
ENSMUSG00000102851	0	0	0
ENSMUSG00000103377	7	2	5
ENSMUSG00000104017	2	2	0
ENSMUSG00000103025	0	0	0
ENSMUSG00000089699	0	1	1
ENSMUSG00000103201	4	4	2
ENSMUSG00000103147	4	3	1
ENSMUSG00000103161	5	2	3
ENSMUSG00000102331	3	3	0
ENSMUSG00000102348	20	9	11
ENSMUSG00000102592	0	0	0
ENSMUSG00000088333	0	0	0
ENSMUSG00000102343	0	0	0
ENSMUSG00000025900	0	0	0
ENSMUSG00000102948	0	0	0
ENSMUSG00000104123	0	0	0
ENSMUSG00000025902	7	7	2
ENSMUSG00000104238	0	1	1
ENSMUSG00000102269	0	0	0
ENSMUSG00000096126	0	0	0
ENSMUSG00000103003	0	0	0
ENSMUSG00000104328	0	0	0
ENSMUSG00000102735	1	0	1
ENSMUSG00000098104	3	0	3
ENSMUSG00000102175	0	0	0
ENSMUSG00000088000	0	0	0
ENSMUSG00000103265	0	0	0
ENSMUSG00000103922	8	2	6
ENSMUSG00000033845	1066	506	560
ENSMUSG00000102275	1	0	1
ENSMUSG00000025903	534	278	256
ENSMUSG00000104217	0	0	0
ENSMUSG00000033813	503	214	289
ENSMUSG00000062588	1	0	1
ENSMUSG00000103280	45	19	26
ENSMUSG00000002459	491	254	237
ENSMUSG00000091305	0	0	0
ENSMUSG00000102653	0	0	0
ENSMUSG00000085623	2	0	2
ENSMUSG00000091665	0	0	0
ENSMUSG00000033793	7221	3496	3725
ENSMUSG00000104352	0	0	0
ENSMUSG00000104046	0	0	0
ENSMUSG00000102907	0	0	0
ENSMUSG00000025905	955	464	491
ENSMUSG00000103936	0	0	0
ENSMUSG00000093015	0	0	0
ENSMUSG00000103519	0	0	0
ENSMUSG00000033774	93	45	48
ENSMUSG00000103090	0	0	0
ENSMUSG00000025907	3341	1694	1713
ENSMUSG00000090031	10	33	43
ENSMUSG00000087247	0	0	0
ENSMUSG00000103355	0	0	0
ENSMUSG00000102706	0	0	0
ENSMUSG00000103845	73	29	44
ENSMUSG00000033740	414	208	206
ENSMUSG00000103329	11	7	4
ENSMUSG00000104385	0	0	0
ENSMUSG00000102135	0	0	0
ENSMUSG00000103282	0	0	0
ENSMUSG00000102534	0	0	0
ENSMUSG00000102213	0	0	0
ENSMUSG00000103629	0	0	0
ENSMUSG00000051285	1463	775	688
ENSMUSG00000098201	1	0	1
ENSMUSG00000103509	19	8	11
ENSMUSG00000048538	0	0	0
ENSMUSG00000103709	0	0	0
ENSMUSG00000077244	0	0	0
ENSMUSG00000102768	0	0	0
ENSMUSG00000097797	6	4	2
ENSMUSG00000103498	0	0	0
ENSMUSG00000103067	0	0	0
ENSMUSG00000102320	0	0	0
ENSMUSG00000104226	0	0	0
ENSMUSG00000103903	0	0	0
ENSMUSG00000103557	0	0	0
ENSMUSG00000025909	2152	1134	1018
ENSMUSG00000102647	1	0	1
ENSMUSG00000086235	0	0	0
ENSMUSG00000102253	3	2	1
ENSMUSG00000093970	0	0	0
ENSMUSG00000103884	0	0	0
ENSMUSG00000084353	0	0	0
ENSMUSG00000103933	4	3	1
ENSMUSG00000076135	0	0	0
ENSMUSG00000086195	0	0	0
ENSMUSG00000104504	0	0	0
