"gene_name","gene_id","Bead","Sup","Enrichment","P"
"4933401J01Rik","ENSMUSG00000102693",0,0,,
"Gm26206","ENSMUSG00000064842",0,0,,
"Xkr4","ENSMUSG00000051951",74.0174039364719,91.1324533940938,-0.298592666038637,0.0295363140488506
"Gm18956","ENSMUSG00000102851",0.00983772020927508,0.0955140727542345,-2.30695400050231,
"Gm37180","ENSMUSG00000103377",0.234653377813598,0.843286914274373,-1.83984709365231,0.058666495558889
"Gm37363","ENSMUSG00000104017",0.0697844682662589,0.603154678890948,-3.28144914503985,0.0129325920613433
"Gm37686","ENSMUSG00000103025",0,0.328527502152206,-5.56395631405788,0.00840362888178585
"Gm1992","ENSMUSG00000089699",0,0,,
"Gm37329","ENSMUSG00000103201",0.0608671748583171,0.468554548865773,-2.8239066235238,0.0656205235024303
"Gm7341","ENSMUSG00000103147",0.0903803354861423,0.249214077806685,-1.22334707084485,0.549693165413586
"Gm38148","ENSMUSG00000103161",0.236315110610067,0.975162718611772,-2.05917664164318,0.0205058121732138
"Gm19938","ENSMUSG00000102331",0.160075243349302,1.47016280280032,-3.37974303367488,0.000125331571458651
"Gm10568","ENSMUSG00000102348",0.367726353125874,0.673346933452795,-1.03508029546913,0.331966049160164
"Gm38385","ENSMUSG00000102592",0,0,,
"Gm27396","ENSMUSG00000088333",0,0,,
"Gm37381","ENSMUSG00000102343",0,0,,
"Rp1","ENSMUSG00000025900",0.0196754404185502,0.441569613132786,-4.81541443611398,0.00688585405041809
"Gm6101","ENSMUSG00000102948",0,0,,
"Gm37483","ENSMUSG00000104123",0,0,,
"Sox17","ENSMUSG00000025902",0.276586418248501,0.694569224774421,-1.30027942193675,0.189673228742209
"Gm37587","ENSMUSG00000104238",0,0,,
"Gm7357","ENSMUSG00000102269",0,0.0134067766684262,-1.05830792324131,
"Gm22307","ENSMUSG00000096126",0,0,,
"Gm38076","ENSMUSG00000103003",0,0,,
"Gm37323","ENSMUSG00000104328",0,0.0366279132536212,-2.21205355276247,
"Gm7369","ENSMUSG00000102735",0.0201356538192168,0.00981435991676889,0.776189703410058,
"Gm6085","ENSMUSG00000098104",0.148146281724159,0.133637239686972,0.156210990917482,0.944444931987083
"Gm6119","ENSMUSG00000102175",0.0196754404185502,0.0411867388781325,-1.7781626549909,
"Gm25493","ENSMUSG00000088000",0,0.023221136585195,-1.82917021357462,
"Gm2053","ENSMUSG00000103265",0,0,,
"Gm6123","ENSMUSG00000103922",0.233022349798397,0.136266766100426,0.681655330289389,0.695306137682516
"Mrpl15","ENSMUSG00000033845",34.4649743040745,27.9538113541959,0.301003375821347,0.0541264765692802
"Gm37144","ENSMUSG00000102275",0.0411021740366681,0.244487388320689,-2.58547281342961,0.161623865606201
"Lypla1","ENSMUSG00000025903",16.2201898333792,20.4625625246042,-0.335499552442623,0.0846665541467554
"Gm37988","ENSMUSG00000104217",0,0,,
"Tcea1","ENSMUSG00000033813",16.6620223435469,13.5551948449038,0.292223486415533,0.154702724584368
"Gm6104","ENSMUSG00000062588",0.0201356538192168,0.0196287198335378,0.695349671109613,
"Gm37277","ENSMUSG00000103280",1.42399370305344,2.35788962644686,-0.718255869281026,0.149461151339698
"Rgs20","ENSMUSG00000002459",15.5610764122358,13.3921468157576,0.207997830470628,0.347870516815356
"Gm17100","ENSMUSG00000091305",0,0.0680002922149848,-3.48602273540928,
"Gm37079","ENSMUSG00000102653",0.0295131606278253,0.117604455139742,-3.20093712764848,0.310511560358063
"Gm16041","ENSMUSG00000085623",0.0514001076466099,0.312921726067615,-2.40834864443388,0.15062799154056
"Gm17101","ENSMUSG00000091665",0,0.0333016781724205,-2.19195380657203,
"Atp6v1h","ENSMUSG00000033793",230.163977002987,173.382515948938,0.407993871856271,0.000115758306569661
"Gm7182","ENSMUSG00000104352",0,0,,
"Gm37567","ENSMUSG00000104046",0,0.0215580190445947,-1.81672224372957,
"Gm38264","ENSMUSG00000102907",0,0.0196287198335378,-1.41299315654259,
"Oprk1","ENSMUSG00000025905",40.279896982532,28.5674520484267,0.475815994153909,0.00393792232688331
"Gm36965","ENSMUSG00000103936",0,0.00981435991676889,-1.01576581800611,
"Gm22463","ENSMUSG00000093015",0,0,,
"Gm37429","ENSMUSG00000103519",0,0,,
"Npbwr1","ENSMUSG00000033774",5.32409002489697,4.46030742309616,0.166123291016169,0.677305783292159
"Gm19214","ENSMUSG00000103090",0,0,,
"Rb1cc1","ENSMUSG00000025907",104.825176922458,127.573138122021,-0.283729646499992,0.0383271203913482
"4732440D04Rik","ENSMUSG00000090031",0.524400981864312,3.81325223524326,-2.89175274832502,4.00789029220505e-09
"Alkal1","ENSMUSG00000087247",0,0,,
"Gm2147","ENSMUSG00000103355",0,0.0117436591278258,-1.03968441332368,
"Gm7417","ENSMUSG00000102706",0,0.0117436591278258,-1.03968441332368,
"Gm19026","ENSMUSG00000103845",2.47358597095456,2.68843770854979,-0.125062405156522,0.804451526935973
"St18","ENSMUSG00000033740",13.0416794118866,27.7165777219518,-1.08764877275258,7.37538474756671e-12
"Gm42492","ENSMUSG00000103329",0.337453593106818,1.71258179980493,-2.3910337027583,0.000312964278440779
"Gm7449","ENSMUSG00000104385",0.00983772020927508,0,0.714837973162307,
"Gm37108","ENSMUSG00000102135",0.0504796808452766,0,2.26387610017127,
"Gm37275","ENSMUSG00000103282",0,0,,
"Gm37225","ENSMUSG00000102534",0,0,,
"Gm37489","ENSMUSG00000102213",0,0,,
"Gm5694","ENSMUSG00000103629",0,0,,
"Pcmtd1","ENSMUSG00000051285",45.2457563794201,70.5720654065558,-0.634129379027028,5.98980652316872e-06
"Gm26983","ENSMUSG00000098201",0.0102979336099417,0.190860281646985,-4.17714983717526,0.0890075913134487
"Gm38372","ENSMUSG00000103509",0.581604742913391,8.20542875802435,-3.77734026257423,1.1297791837516e-26
"Gm9826","ENSMUSG00000048538",0,0,,
"Nras-ps2","ENSMUSG00000103709",0,0,,
"Gm23274","ENSMUSG00000077244",0,0,,
"Gm19002","ENSMUSG00000102768",0,0,,
"Gm26901","ENSMUSG00000097797",0.185004563366556,0.567591492319153,-1.5931412168107,0.155968741307832
"Gm18984","ENSMUSG00000103498",0,0.00981435991676889,-1.01576581800611,
"Gm30414","ENSMUSG00000103067",0,0,,
"Gm37791","ENSMUSG00000102320",0,0,,
"Gm7470","ENSMUSG00000104226",0,0,,
"Rps2-ps2","ENSMUSG00000103903",0,0,,
"Gm38216","ENSMUSG00000103557",0,0,,
"Sntg1","ENSMUSG00000025909",67.6859973823053,52.8909644548405,0.35716139423953,0.00673850025146915
"Gm38024","ENSMUSG00000102647",0.0102979336099417,0.0895583112595795,-3.14109079184564,
"Gm16284","ENSMUSG00000086235",0.0949948808779816,0.0617783490498732,0.0858894684414095,0.978908561388213
"Gm38259","ENSMUSG00000102253",0.0505692412483753,0.136266766100426,-1.84161824294049,0.445964087274358
"Gm23358","ENSMUSG00000093970",0,0,,
"Gm37005","ENSMUSG00000103884",0.00983772020927508,0.109187031093117,-3.33806490437325,
"Gm15452","ENSMUSG00000084353",0,0,,
"Gm36964","ENSMUSG00000103933",0.112637935502495,0.0565228147576155,0.942323431841424,0.706795500535
"Gm24276","ENSMUSG00000076135",0,0.00981435991676889,-1.01576581800611,
"Gm6152","ENSMUSG00000086195",0,0,,
"Gm7445","ENSMUSG00000104504",0,0,,
"Gm7493","ENSMUSG00000066693",0.00983772020927508,0,0.714837973162307,
"Gm37629","ENSMUSG00000102316",0.0496488144470421,0.159487902685621,-2.2977617596668,0.318384199089791
"Gm38008","ENSMUSG00000103819",0,0.023221136585195,-1.82917021357462,
"Gm37143","ENSMUSG00000102871",0.0299733740284919,0.223363414808036,-2.68485572521279,0.215008382024554
"Gm6187","ENSMUSG00000101571",0,0,,
"Gm18299","ENSMUSG00000104428",0,0,,
"Gm7512","ENSMUSG00000102272",0,0,,
"Gm24765","ENSMUSG00000065625",0,0,,
"Gm18300","ENSMUSG00000103411",0,0.071592708966642,-3.50257451126794,
"Rrs1","ENSMUSG00000061024",15.8649283828042,10.4131010993011,0.607800892971078,0.00316356175860328
"Adhfe1","ENSMUSG00000025911",0.874765372960142,5.43090076047947,-2.64657604483352,4.15033596759294e-13
"2610203C22Rik","ENSMUSG00000079671",0.0960048680824136,0.331153510031009,-2.17497381563352,0.179445869092647
"Gm6161","ENSMUSG00000081441",0,0,,
"3110035E14Rik","ENSMUSG00000067879",40.9226996249065,42.1987735993861,-0.0533016603045967,0.769483703732543
"Gm29520","ENSMUSG00000099827",0,0,,
"Mybl1","ENSMUSG00000025912",4.93593861617196,6.79662495635982,-0.45583381576478,0.127912859782261
"Vcpip1","ENSMUSG00000045210",188.380385489142,169.63576520778,0.15211659727695,0.26302129454119
"1700034P13Rik","ENSMUSG00000097893",0.130963440500313,0.0843027769673218,0.382540502147731,0.895083928338344
"Sgk3","ENSMUSG00000025915",1.75364196174502,6.0761642942907,-1.79382617497206,2.07830756148759e-08
"Gm6195","ENSMUSG00000046334",0,0.0134067766684262,-1.05830792324131,
"Gm22607","ENSMUSG00000088916",0,0,,
"Mcmdc2","ENSMUSG00000046101",0.0934227084846113,0.097709553635748,-0.0299853949062343,0.991986031056502
"Snhg6","ENSMUSG00000098234",1.41663617065369,1.55658447752734,-0.148209657667599,0.826107752555258
"Snord87","ENSMUSG00000093178",0,0,,
"Tcf24","ENSMUSG00000099032",0.0496488144470421,0.363320915469091,-3.36407691878055,0.0459169386916525
"E330040D14Rik","ENSMUSG00000104025",0,0.025150435796252,-1.84274395189839,
"Ppp1r42","ENSMUSG00000025916",0.340316845299089,0.29382536957499,0.124485744077106,0.934020203510176
"Gm15818","ENSMUSG00000087199",0,0.00981435991676889,-1.01576581800611,
"Gm24674","ENSMUSG00000095780",0,0,,
"Cops5","ENSMUSG00000025917",81.402216423926,72.5603863235835,0.165868908756571,0.213020804160067
"Cspp1","ENSMUSG00000056763",9.93916910141548,23.8543368826296,-1.22472739588644,1.09281210866536e-08
"1700047N06Rik","ENSMUSG00000102356",0,0.18367544814367,-4.84437756524662,0.0665660702919225
"Arfgef1","ENSMUSG00000067851",181.645669295765,175.655700390229,0.0539391821141635,0.70964190053072
"Gm26348","ENSMUSG00000088153",0.00983772020927508,0.126186224513201,-3.53098108199541,0.218763992917722
"Gm37569","ENSMUSG00000102556",0,0.174295133758842,-4.33109177247819,0.119359700041999
"Cpa6","ENSMUSG00000042501",0.168652588540944,0.230380384449866,-0.529438898020765,0.763981746687927
"Gm38005","ENSMUSG00000103810",0,0.0117436591278258,-1.03968441332368,
"Gm15604","ENSMUSG00000083422",0.0517707606441778,0.0366279132536212,0.407566040213583,
"Gm25253","ENSMUSG00000094979",0,0,,
"Gm15603","ENSMUSG00000081417",0,0,,
"Gm37133","ENSMUSG00000103448",0,0,,
"Gm5522","ENSMUSG00000100212",0,0.023221136585195,-1.82917021357462,
"Gm28659","ENSMUSG00000100648",0.042853467236236,0.00981435991676889,1.43418299187871,
"Gm22963","ENSMUSG00000088585",0,0,,
"Prex2","ENSMUSG00000048960",15.4323362423576,58.040628813084,-1.90978751911356,1.45685419385419e-33
"Gm24173","ENSMUSG00000077318",0,0.023221136585195,-1.82917021357462,
"Gm28686","ENSMUSG00000101827",0.24928476422091,0.183941629814127,0.673064495375905,0.68698553929485
"Gm37410","ENSMUSG00000103494",0,0,,
"A830018L16Rik","ENSMUSG00000057715",63.139989029028,63.8795957062744,-0.017524893777001,0.924126272365411
"Gm38178","ENSMUSG00000103825",0,0.187001683224871,-4.91665587133682,0.0598339611447496
"Gm29273","ENSMUSG00000099845",0,0.025150435796252,-1.84274395189839,
"Gm38069","ENSMUSG00000103561",0,0.0608154587116702,-2.69025820103599,
"Gm7560","ENSMUSG00000101610",0.0102979336099417,0,0.731309711655758,
"Gm22633","ENSMUSG00000093864",0,0,,
"Mir6341","ENSMUSG00000098555",0,0,,
"Gm2383","ENSMUSG00000097628",0.220142256590653,0.025150435796252,3.34659673010288,0.126927070759012
"Gm6216","ENSMUSG00000098163",0.00983772020927508,0.0134067766684262,-0.160031853416518,
"Gm17644","ENSMUSG00000097171",0,0,,
"Gm29663","ENSMUSG00000101314",0,0,,
"Sulf1","ENSMUSG00000016918",24.4444571911176,29.8986216878398,-0.290420525614558,0.118663508380667
"Slco5a1","ENSMUSG00000025938",2.26923350400058,3.81790234160744,-0.740496883061392,0.059805099399745
"Gm37162","ENSMUSG00000104518",0,0,,
"Gm5250","ENSMUSG00000069620",0,0,,
"Gm29283","ENSMUSG00000099498",0,0,,
"Prdm14","ENSMUSG00000042414",0,0,,
"Ncoa2","ENSMUSG00000005886",128.901424017253,147.780896782024,-0.197825390788949,0.0955792258764055
"Gm38376","ENSMUSG00000103506",0.0899201220854757,0.106291323009206,-0.203331372872433,0.947037745026326
"Gm37409","ENSMUSG00000103495",0.0625289076547861,0.35131459320546,-2.41119655120814,0.113028813702412
"Gm27881","ENSMUSG00000099183",0,0.023221136585195,-1.82917021357462,
"Gm38223","ENSMUSG00000102639",0.039811094237767,0.205233467188265,-2.6005599862722,0.227245178675583
"Gm37702","ENSMUSG00000104170",0.0720855352695921,0.342897169158835,-3.8253411784913,0.0404178691961933
"Gm23169","ENSMUSG00000087782",0.0196754404185502,0.0490717995838444,-0.366426542719712,
"Gm38120","ENSMUSG00000103085",0.345540020116525,1.00626891590268,-1.60504925409488,0.0695627040979237
"Gm38380","ENSMUSG00000102664",0.143071522931653,0.554184715650727,-1.95032483058007,0.0999120139096872
"Gm29570","ENSMUSG00000101476",0.0325555336262942,0.0737881898481555,-1.40567923177645,
"Gm7593","ENSMUSG00000101171",0.00983772020927508,0.00981435991676889,-0.148714354987551,
"Tram1","ENSMUSG00000025935",39.9580053136107,45.2409260769595,-0.177150953805826,0.28489296616993
"Lactb2","ENSMUSG00000025937",5.12394243637055,11.5398997736403,-1.16189000126825,6.61491251242637e-06
"Gm38319","ENSMUSG00000102982",0.0102979336099417,0.207162766399322,-4.12596072339983,0.0837040246444701
"Xkr9","ENSMUSG00000067813",0.0102979336099417,0,0.731309711655758,
"Gm26273","ENSMUSG00000077368",0,0,,
"Gm5523","ENSMUSG00000097711",0.0860775874700398,0.0701957730964982,0.242987153444743,0.935271680571315
"Gm36947","ENSMUSG00000102166",0.0102979336099417,0.0313723789613636,-1.39633498802851,
"Gm25491","ENSMUSG00000089358",0,0,,
"Gm37400","ENSMUSG00000104209",0.00983772020927508,0,0.714837973162307,
"Eya1","ENSMUSG00000025932",0.879827720367475,2.84143396786519,-1.70702813848167,0.000386961484352072
"Gm22616","ENSMUSG00000095853",0,0,,
"Gm37444","ENSMUSG00000102588",0,0,,
"Gm9947","ENSMUSG00000054493",1.12071426020294,0.695178171237149,0.773232774107055,0.322727975133304
"Msc","ENSMUSG00000025930",1.74461283910433,1.03001889729414,0.623246453311185,0.332014634375791
"Gm37412","ENSMUSG00000103492",1.4534787128407,0.970600374452609,0.543897165919018,0.409878337024414
"Smt3h2-ps4","ENSMUSG00000081201",0,0,,
"Rpl5-ps1","ENSMUSG00000082193",0.0196754404185502,0.0268135533368523,-0.164733275978384,
"Trpa1","ENSMUSG00000032769",1.58222809280007,0.647335443661964,1.29325678261567,0.0472511263413723
"Gm26345","ENSMUSG00000088159",0,0,,
"Gm10566","ENSMUSG00000073737",0.00983772020927508,0.0450453373002463,-1.89008110240073,
"Kcnb2","ENSMUSG00000092083",85.6406257499461,65.4784804841605,0.398297458784718,0.00337547866310546
"Gm38116","ENSMUSG00000102937",0.00983772020927508,0.284711236860619,-4.66532738422305,0.0303368398317547
"Gm37138","ENSMUSG00000104149",0.0325555336262942,0.3591013361022,-3.38785605450399,0.0633394573408179
"Gm25227","ENSMUSG00000088829",0,0,,
"Gm25168","ENSMUSG00000077377",0,0,,
"Gm6060","ENSMUSG00000101652",0,0.0503008715925039,-2.56433396612242,
"Gm28669","ENSMUSG00000100814",0,0,,
"Terf1","ENSMUSG00000025925",6.18978535467234,8.1472827765658,-0.415674994625663,0.134393435053128
"Gm37509","ENSMUSG00000104379",0.242770509604573,0.655023868749731,-1.17767122089318,0.275054153109765
"Sbspon","ENSMUSG00000032719",0.130562082721477,0.327127047747411,-1.6473491691198,0.277131575239196
"Gm23259","ENSMUSG00000088943",0,0,,
"Gm7634","ENSMUSG00000100652",0.0646508538519218,0.00981435991676889,2.14594035919453,
"4930444P10Rik","ENSMUSG00000067795",0.582315344127259,0.603785360040833,-0.130431528028388,0.906640850898552
"Rpl7","ENSMUSG00000043716",58.6030185351685,43.3208981610978,0.436602490059376,0.00086646054120311
"Rdh10","ENSMUSG00000025921",8.35854055771983,6.82038197482058,0.295900145199343,0.276022887355248
"Gm38249","ENSMUSG00000104165",0.178030095349552,0.169036080931933,-0.138871472169335,0.946306202645426
"Gm28095","ENSMUSG00000100868",0.0762398672607647,0.460501624298577,-3.05192254196183,0.0353811163567154
"Stau2","ENSMUSG00000025920",159.890544175106,228.30547494599,-0.513169530141501,7.70217881211907e-07
"Gm7568","ENSMUSG00000089982",0.0496488144470421,0.185772611216211,-1.48493065378491,0.53776983630369
"Ube2w","ENSMUSG00000025939",78.3376453957764,64.6533133865882,0.277932567226902,0.0352799609767995
"Gm38342","ENSMUSG00000102457",0.285222619061973,0.404675518208708,-0.5622893699438,0.671446352323674
"Eloc","ENSMUSG00000079658",87.4257614744428,77.927002352576,0.165022933484249,0.228315145278266
"D030040B21Rik","ENSMUSG00000097744",0.0102979336099417,0.0627447579227271,-2.09866106172555,
"Gm7654","ENSMUSG00000100959",0,0.0464422731703901,-2.54431573998627,
"Tmem70","ENSMUSG00000025940",32.3433333325608,23.4273339968076,0.464019573140661,0.00267715720722254
"Ly96","ENSMUSG00000025779",0.185745869361692,0.209522592607669,-0.332050461111674,0.852418152109339
"Gm29649","ENSMUSG00000100093",0,0,,
"Gm5828","ENSMUSG00000091020",1.40163413124881,1.37976165369867,0.0304642807185725,0.967777046519024
"Gm28376","ENSMUSG00000101640",0,0,,
"4921511E07Rik","ENSMUSG00000104133",0,0,,
"Jph1","ENSMUSG00000042686",8.39400578777506,6.78521909655398,0.308622017317251,0.259142882613011
"Gm28783","ENSMUSG00000100110",0,0,,
"Gdap1","ENSMUSG00000025777",157.218656577109,188.30333108178,-0.260510575778591,0.0203569252617864
"Gm28784","ENSMUSG00000099899",0.0111288000081763,0.023221136585195,-1.04173721586809,
"Gm28785","ENSMUSG00000100272",0,0,,
"Gm5251","ENSMUSG00000100398",0,0,,
"Rbm6-ps1","ENSMUSG00000101589",0.100218055695417,0.0778146521317537,0.00126617025083858,0.999775645242072
"Gm6075","ENSMUSG00000102048",0.021426733618118,0.0215580190445947,-0.141776327076486,
"Gm25166","ENSMUSG00000089534",0,0,,
"Pi15","ENSMUSG00000067780",0.48165536842727,2.78930211487061,-2.62214165751193,1.33908692883538e-06
"Gm28154","ENSMUSG00000100053",0.0111288000081763,0.108920849422661,-2.59984666334519,
"Gm16070","ENSMUSG00000085125",0.0749487874618636,0.333615172582979,-2.29060959535546,0.138263847112355
"Crispld1","ENSMUSG00000025776",0.561277556902804,1.73999374400055,-1.67528992777432,0.00758201996467231
"Gm28153","ENSMUSG00000099895",0.021426733618118,0.0718588906370986,-1.89217764735076,
"Gm7690","ENSMUSG00000100554",0,0.0960464360951476,-3.40394273257945,
"Gm18775","ENSMUSG00000099473",0.0102979336099417,0.0627447579227271,-2.09866106172555,
"Gm17969","ENSMUSG00000099591",0.106302801692355,0.160188129888019,-1.09032964860433,0.618628436939737
"Gm28756","ENSMUSG00000109887",0.972107765078115,1.24655494100898,-0.381327703047535,0.596728345187696
"Gm28755","ENSMUSG00000102001",0,0,,
"Gm45784","ENSMUSG00000101717",0,0,,
"Crisp4","ENSMUSG00000025774",0,0,,
"Defb44-ps","ENSMUSG00000070977",0,0,,
"Defb18","ENSMUSG00000073735",0,0,,
"Defb41","ENSMUSG00000067773",0,0,,
"Gm17837","ENSMUSG00000101685",0.0420226008380014,0.0486377540519035,-0.166375049228861,
"Gm5252","ENSMUSG00000101306",0,0,,
"Gm24075","ENSMUSG00000088800",0,0,,
"Gm28343","ENSMUSG00000101644",0,0,,
"Gm28344","ENSMUSG00000099433",0,0,,
"Gm15825","ENSMUSG00000089787",0.0205958672198835,0,1.13661846787873,
"Tfap2d","ENSMUSG00000042596",0,0.0402203300052785,-1.52735019291428,
"Gm10075","ENSMUSG00000100720",0.00983772020927508,0.00981435991676889,-0.148714354987551,
"Tfap2b","ENSMUSG00000025927",0.180300457571618,0.771158323432167,-2.4943120182451,0.025583163081749
"Gm28340","ENSMUSG00000100538",0,0,,
"Gm28341","ENSMUSG00000101117",0,0,,
"Gm4849","ENSMUSG00000100204",0.0514001076466099,0.0117436591278258,2.14318777041516,
"Gm24633","ENSMUSG00000084668",0,0,,
"Gm38382","ENSMUSG00000102597",0,0,,
"Pkhd1","ENSMUSG00000043760",0.039811094237767,0.114708747055831,-2.07174742720607,0.43527355832953
"Gm37315","ENSMUSG00000104095",0.0111288000081763,0,0.75798012058536,
"4930486I03Rik","ENSMUSG00000089914",0,0,,
"Gm15795","ENSMUSG00000090142",0,0,,
"Gm24162","ENSMUSG00000070175",0,0,,
"Gm28653","ENSMUSG00000099906",0,0,,
"Mir206","ENSMUSG00000065559",0,0,,
"Mir133b","ENSMUSG00000065480",0,0,,
"Il17a","ENSMUSG00000025929",0,0,,
"Il17f","ENSMUSG00000041872",0,0,,
"Mcm3","ENSMUSG00000041859",0.418366861381253,1.59776769787082,-1.99657013209844,0.00237069276753076
"Gm20587","ENSMUSG00000099714",0.0102979336099417,0,0.731309711655758,
"Gm28065","ENSMUSG00000102121",0,0,,
"Gm24723","ENSMUSG00000088858",0,0,,
"6720483E21Rik","ENSMUSG00000097934",0.11180706910426,0.173861088226901,-0.65838148072174,0.74974851881318
"Paqr8","ENSMUSG00000025931",35.8527723342038,64.967050823286,-0.832231307289563,1.84287090244543e-09
"Gm24171","ENSMUSG00000077314",0.0102979336099417,0.0526642163355017,-2.15506255399197,
"Gm28064","ENSMUSG00000100929",0,0.0780808338022102,-3.68038490776167,
"Efhc1","ENSMUSG00000041809",0.916476176422406,1.89905111968888,-1.06789026100651,0.0618647723580856
"Tram2","ENSMUSG00000041779",0.560668927477207,2.14782763342898,-1.99701694066915,0.000553570007220598
"Gm28287","ENSMUSG00000099971",0.0102979336099417,0.0660709930039279,-2.59108577628854,
"Gm2693","ENSMUSG00000100819",0.095544654681747,0.21408141823218,-1.32112916188119,0.467003179259371
"Tmem14a","ENSMUSG00000025933",17.5719319391054,9.71904250318044,0.843869924194565,1.50384005591481e-05
"Gm38224","ENSMUSG00000102633",0.0222576000163525,0.139593001181627,-3.28111205245317,0.225325498395218
"Gsta3","ENSMUSG00000025934",0.461192177776925,0.582657867993528,-0.567663331917546,0.605727650729649
"Gm28836","ENSMUSG00000099343",0.0304335874291585,0.0892921295891229,-1.53278139309002,
"Gm7094","ENSMUSG00000096375",0.134805975115749,0.0581859322982159,0.99444139624288,0.680937203008322
"Gm4956","ENSMUSG00000025936",0,0.0234873182556516,-1.44701565261364,
"Gm21909","ENSMUSG00000093963",0,0,,
"Khdc1a","ENSMUSG00000067750",0,0,,
"Gm16329","ENSMUSG00000086194",0,0,,
"Gm16327","ENSMUSG00000094436",0,0,,
"Khdc1c","ENSMUSG00000041722",0.0205958672198835,0.0313723789613636,-1.09986323110889,
"Gm2709","ENSMUSG00000085507",0.0196754404185502,0,1.1131221269046,
"Gm16533","ENSMUSG00000094926",0,0,,
"Khdc1b","ENSMUSG00000085079",0.0196754404185502,0.0955140727542345,-1.84162513543636,
"Gm16328","ENSMUSG00000085679",0,0.00981435991676889,-1.01576581800611,
"Kcnq5","ENSMUSG00000028033",40.4804660240248,35.6980411545906,0.184351103742419,0.238539818359334
"Gm36949","ENSMUSG00000104138",0,0.136700811632367,-4.14786851757969,0.17505393490629
"Gm7658","ENSMUSG00000082935",1.07817259034244,0.707884720703177,0.63155971157007,0.405862620673437
"Gm38243","ENSMUSG00000103748",0.0411021740366681,0.244757088525797,-2.2312772098417,0.253201033741359
"Gm26580","ENSMUSG00000097109",1.1097181367643,0.876483237568519,0.333034243393287,0.665549910084737
"Gm5696","ENSMUSG00000099692",0,0.0196287198335378,-1.41299315654259,
"Gm28239","ENSMUSG00000100418",0,0,,
"Rims1","ENSMUSG00000041670",139.252859494598,149.752178527691,-0.10575952028909,0.412421498046656
"Gm26866","ENSMUSG00000097642",0.115680308500964,0.309329309315958,-1.30499800249557,0.410688394421556
"Gm7761","ENSMUSG00000101468",0,0,,
"Gm29506","ENSMUSG00000101227",0,0,,
"4933415F23Rik","ENSMUSG00000073730",0,0,,
"Gm24176","ENSMUSG00000089553",0,0,,
"Gm6420","ENSMUSG00000102766",0,0.0565228147576155,-3.26999759364246,
"Mir30a","ENSMUSG00000065405",0,0,,
"Gm27028","ENSMUSG00000097970",0,0.0294430797503067,-1.65145667894441,
"Mir30c-2","ENSMUSG00000065567",0,0,,
"Gm29107","ENSMUSG00000100775",0,0.0117436591278258,-1.03968441332368,
"Gm20954","ENSMUSG00000101226",0,0.00981435991676889,-1.01576581800611,
"Ogfrl1","ENSMUSG00000026158",119.235290559152,128.078106780536,-0.102139662685815,0.448120575696233
"Gm7784","ENSMUSG00000097920",0.0634493344561194,0.0914876104706364,-1.12640641384146,0.686076799416401
"Gm28822","ENSMUSG00000099503",0,0.025150435796252,-1.84274395189839,
"B3gat2","ENSMUSG00000026156",12.9132890476691,20.8791713004893,-0.696540216076717,0.000139198711588075
"Smap1","ENSMUSG00000026155",46.9719603934528,37.0915732621648,0.339989948740671,0.0175558746240381
"Sdhaf4","ENSMUSG00000026154",21.9051461265585,12.4747949743607,0.810128460460907,6.93982251021104e-06
"Gm26524","ENSMUSG00000102495",0,0.0313723789613636,-2.17519545740118,
"Fam135a","ENSMUSG00000026153",32.3625786169966,51.6167394461,-0.664585093162234,1.0087579365498e-05
"Gm37580","ENSMUSG00000102398",0.292598444857813,0.371636503172093,-0.253019386486848,0.858653862560665
"Gm26607","ENSMUSG00000097670",0,0,,
"Col9a1","ENSMUSG00000026147",0.103170868290788,0.592472227910297,-2.570891961094,0.0260207470335493
"Col19a1","ENSMUSG00000026141",0.600730409528176,1.45465182599005,-1.24872334784538,0.0569544445449914
"Gm26418","ENSMUSG00000077463",0,0,,
"Tubb4b-ps2","ENSMUSG00000099997",0.0514001076466099,0.0234873182556516,1.81949886950713,
"Gm28439","ENSMUSG00000100131",0,0.00981435991676889,-1.01576581800611,
"Gm10222","ENSMUSG00000067736",0,0,,
"Gm28438","ENSMUSG00000101939",0,0.0696634097555851,-2.97782006081543,
"Gm28437","ENSMUSG00000101111",0,0.0699295914260417,-3.59819668599016,
"Gm10925","ENSMUSG00000100862",0,0,,
"Gm28661","ENSMUSG00000102070",0.0111288000081763,0.0833363680944678,-3.03097069216528,
"Gm29216","ENSMUSG00000101249",0,0.00981435991676889,-1.01576581800611,
"Lmbrd1","ENSMUSG00000073725",114.298914532539,118.588025141875,-0.0587596668003531,0.694980466272312
"Gm28594","ENSMUSG00000100808",0,0,,
"Gm28237","ENSMUSG00000100483",0,0,,
"Gm9443","ENSMUSG00000100450",0,0,,
"Gm29414","ENSMUSG00000099392",0,0,,
"Adgrb3","ENSMUSG00000033569",93.6713676275736,88.5284414100629,0.0854826702352985,0.590534904325104
"Gm15702","ENSMUSG00000080849",0.0201356538192168,0.0921878376730338,-1.42157810877238,
"Gm20172","ENSMUSG00000104257",0.0320953202256276,0.218808107718175,-2.54425994015293,0.239377302350092
"Gm22260","ENSMUSG00000096866",0,0.0330354965019639,-2.18426224666724,
"Gm37543","ENSMUSG00000102296",0.021426733618118,0.349119112323946,-4.0935592096715,0.0273016016777053
